2013-06-20;1370.75
2013-06-21;1371.15
2013-06-24;1371.56
2013-06-25;1371.96
2013-06-26;1372.37
2013-06-27;1372.77
2013-06-28;1373.18
2013-07-01;1373.58
2013-07-02;1373.99
2013-07-03;1374.39
2013-07-04;1374.8
2013-07-05;1375.21
2013-07-08;1375.61
2013-07-09;1376.02
2013-07-10;1376.42
2013-07-11;1376.86
2013-07-12;1377.29
2013-07-15;1377.72
2013-07-16;1378.15
2013-07-17;1378.58
2013-07-18;1379.01
2013-07-19;1379.45
2013-07-22;1379.88
2013-07-23;1380.31
2013-07-24;1380.75
2013-07-25;1381.18
2013-07-26;1381.61
2013-07-29;1382.04
2013-07-30;1382.48
2013-07-31;1382.91
2013-08-01;1383.35
2013-08-02;1383.78
2013-08-05;1384.21
2013-08-06;1384.65
2013-08-07;1385.08
2013-08-08;1385.52
2013-08-09;1385.95
2013-08-12;1386.38
2013-08-13;1386.82
2013-08-14;1387.25
2013-08-15;1387.69
2013-08-16;1388.12
2013-08-19;1388.56
2013-08-20;1388.99
2013-08-21;1389.43
2013-08-22;1389.87
2013-08-23;1390.3
2013-08-26;1390.74
2013-08-27;1391.17
2013-08-28;1391.61
2013-08-29;1392.07
2013-08-30;1392.53
2013-09-02;1393.0
2013-09-03;1393.46
2013-09-04;1393.92
2013-09-05;1394.38
2013-09-06;1394.85
2013-09-09;1395.31
2013-09-10;1395.77
2013-09-11;1396.23
2013-09-12;1396.7
2013-09-13;1397.16
2013-09-16;1397.62
2013-09-17;1398.09
2013-09-18;1398.55
2013-09-19;1399.02
2013-09-20;1399.48
2013-09-23;1399.94
2013-09-24;1400.41
2013-09-25;1400.87
2013-09-26;1401.34
2013-09-27;1401.8
2013-09-30;1402.27
2013-10-01;1402.73
2013-10-02;1403.2
2013-10-03;1403.66
2013-10-04;1404.13
2013-10-07;1404.6
2013-10-08;1405.08
2013-10-09;1405.55
2013-10-10;1406.05
2013-10-11;1406.54
2013-10-14;1407.04
2013-10-15;1407.54
2013-10-16;1408.04
2013-10-17;1408.54
2013-10-18;1409.04
2013-10-21;1409.54
2013-10-22;1410.04
2013-10-23;1410.54
2013-10-24;1411.04
2013-10-25;1411.54
2013-10-28;1412.04
2013-10-29;1412.54
2013-10-30;1413.03
2013-10-31;1413.53
2013-11-01;1414.03
2013-11-04;1414.53
2013-11-05;1415.03
2013-11-06;1415.53
2013-11-07;1416.03
2013-11-08;1416.53
2013-11-11;1417.03
2013-11-12;1417.52
2013-11-13;1418.02
2013-11-14;1418.52
2013-11-18;1419.02
2013-11-19;1419.52
2013-11-20;1420.02
2013-11-21;1420.52
2013-11-22;1421.02
2013-11-25;1421.52
2013-11-26;1422.02
2013-11-27;1422.53
2013-11-28;1423.05
2013-11-29;1423.58
2013-12-02;1424.1
2013-12-03;1424.63
2013-12-04;1425.16
2013-12-05;1425.69
2013-12-06;1426.21
2013-12-09;1426.74
2013-12-10;1427.27
2013-12-11;1427.8
2013-12-12;1428.33
2013-12-13;1428.86
2013-12-16;1429.39
2013-12-17;1429.92
2013-12-18;1430.45
2013-12-19;1430.98
2013-12-20;1431.51
2013-12-23;1432.04
2013-12-24;1432.57
2013-12-26;1433.1
2013-12-27;1433.63
2013-12-30;1434.16
2013-12-31;1434.69
2014-01-02;1435.22
2014-01-03;1435.75
2014-01-06;1436.28
2014-01-07;1436.81
2014-01-08;1437.34
2014-01-09;1437.88
2014-01-10;1438.41
2014-01-13;1438.94
2014-01-14;1439.47
2014-01-15;1440.0
2014-01-16;1440.56
2014-01-17;1441.13
2014-01-20;1441.69
2014-01-21;1442.25
2014-01-22;1442.81
2014-01-23;1443.37
2014-01-24;1443.93
2014-01-27;1444.49
2014-01-28;1445.05
2014-01-29;1445.61
2014-01-30;1446.17
2014-01-31;1446.74
2014-02-03;1447.3
2014-02-04;1447.86
2014-02-05;1448.42
2014-02-06;1448.99
2014-02-07;1449.55
2014-02-10;1450.11
2014-02-11;1450.68
2014-02-12;1451.24
2014-02-13;1451.8
2014-02-14;1452.37
2014-02-17;1452.93
2014-02-18;1453.5
2014-02-19;1454.06
2014-02-20;1454.63
2014-02-21;1455.19
2014-02-24;1455.76
2014-02-25;1456.33
2014-02-26;1456.89
2014-02-27;1457.48
2014-02-28;1458.06
2014-03-05;1458.64
2014-03-06;1459.22
2014-03-07;1459.8
2014-03-10;1460.38
2014-03-11;1460.96
2014-03-12;1461.54
2014-03-13;1462.13
2014-03-14;1462.71
2014-03-17;1463.29
2014-03-18;1463.87
2014-03-19;1464.46
2014-03-20;1465.04
2014-03-21;1465.63
2014-03-24;1466.21
2014-03-25;1466.8
2014-03-26;1467.39
2014-03-27;1467.97
2014-03-28;1468.55
2014-03-31;1469.14
2014-04-01;1469.72
2014-04-02;1470.31
2014-04-03;1470.91
2014-04-04;1471.51
2014-04-07;1472.11
2014-04-08;1472.7
2014-04-09;1473.3
2014-04-10;1473.9
2014-04-11;1474.5
2014-04-14;1475.1
2014-04-15;1475.7
2014-04-16;1476.31
2014-04-17;1476.91
2014-04-22;1477.51
2014-04-23;1478.11
2014-04-24;1478.71
2014-04-25;1479.31
2014-04-28;1479.91
2014-04-29;1480.52
2014-04-30;1481.12
2014-05-02;1481.72
2014-05-05;1482.33
2014-05-06;1482.93
2014-05-07;1483.53
2014-05-08;1484.14
2014-05-09;1484.74
2014-05-12;1485.34
2014-05-13;1485.95
2014-05-14;1486.55
2014-05-15;1487.16
2014-05-16;1487.76
2014-05-19;1488.37
2014-05-20;1488.98
2014-05-21;1489.58
2014-05-22;1490.19
2014-05-23;1490.8
2014-05-26;1491.4
2014-05-27;1492.01
2014-05-28;1492.62
2014-05-29;1493.22
2014-05-30;1493.83
2014-06-02;1494.44
2014-06-03;1495.05
2014-06-04;1495.66
2014-06-05;1496.27
2014-06-06;1496.87
2014-06-09;1497.49
2014-06-10;1498.1
2014-06-11;1498.71
2014-06-12;1499.32
2014-06-13;1499.93
2014-06-16;1500.54
2014-06-17;1501.15
2014-06-18;1501.76
2014-06-20;1502.37
2014-06-23;1502.98
2014-06-24;1503.59
2014-06-25;1504.2
2014-06-26;1504.82
2014-06-27;1505.43
2014-06-30;1506.04
2014-07-01;1506.66
2014-07-02;1507.27
2014-07-03;1507.88
2014-07-04;1508.5
2014-07-07;1509.11
2014-07-08;1509.72
2014-07-09;1510.34
2014-07-10;1510.95
2014-07-11;1511.57
2014-07-14;1512.18
2014-07-15;1512.8
2014-07-16;1513.42
2014-07-17;1514.03
2014-07-18;1514.65
2014-07-21;1515.26
2014-07-22;1515.88
2014-07-23;1516.5
2014-07-24;1517.12
2014-07-25;1517.73
2014-07-28;1518.35
2014-07-29;1518.97
2014-07-30;1519.59
2014-07-31;1520.21
2014-08-01;1520.82
2014-08-04;1521.44
2014-08-05;1522.06
2014-08-06;1522.68
2014-08-07;1523.3
2014-08-08;1523.92
2014-08-11;1524.55
2014-08-12;1525.17
2014-08-13;1525.79
2014-08-14;1526.41
2014-08-15;1527.03
2014-08-18;1527.65
2014-08-19;1528.28
2014-08-20;1528.9
2014-08-21;1529.52
